,EURO,AUL,CAN,FRA,GER,JAP,USA
2016-02-02,32.169998,17.110001,20.299999,22.59,23.700001,45.240002,1903.030029
2016-02-03,32.650002,17.35,20.9,23.0,24.15,44.68,1912.530029
2016-02-04,32.759998,17.65,21.26,23.08,24.059999,44.560001,1915.449951
2016-02-05,32.240002000000004,17.190001000000002,20.98,22.75,23.6,43.799999,1880.050049
2016-02-08,31.33,17.17,20.58,22.219999,23.01,43.720001,1853.439941
2016-02-09,31.08,16.84,20.200001,22.01,22.969999,42.880001,1852.209961
2016-02-10,31.25,16.780001000000002,19.99,22.08,23.040001,42.119999,1851.859985
2016-02-11,30.75,16.719998999999998,19.799999,21.690001,22.870001,41.279999,1829.079956
2016-02-12,31.120001,16.940001000000002,20.41,21.879999,23.120001,41.639999,1864.780029
2016-02-16,32.139999,17.32,20.719999,22.42,23.440001,43.16,1895.579956
2016-02-17,32.459999,17.6,21.549999,22.92,23.940001,43.52,1926.819946
2016-02-18,32.18,17.66,21.540001,22.780001,23.969999,43.52,1917.829956
2016-02-19,32.130001,17.620001000000006,21.299999,22.799999,23.889999,43.32,1917.780029
2016-02-22,32.459999,18.110001,21.450001,22.969999,24.139999,44.040001,1945.5
2016-02-23,31.969999,17.77,21.18,22.610001,23.700001,43.32,1921.27002
2016-02-24,31.67,17.58,21.23,22.57,23.4,43.759998,1929.800049
2016-02-25,32.080002,17.6,21.49,22.870001,23.66,44.279999,1951.699951
2016-02-26,31.99,17.299999,21.629999,22.76,23.65,44.240002,1948.050049
2016-02-29,31.799999,17.280001000000002,21.629999,22.700001,23.360001,43.560001,1932.22998
2016-03-01,32.82,17.84,22.110001,23.280001,24.24,44.639999,1978.349976
2016-03-02,32.869999,18.360001,22.15,23.25,24.219999,45.279999,1986.449951
2016-03-03,33.200001,18.719999,22.389999,23.5,24.459999,45.599998,1993.400024
2016-03-04,33.310001,19.049999,22.620001,23.629999,24.559999,46.080002,1999.98999
2016-03-07,33.27,19.32,23.040001,23.639999,24.49,45.599998,2001.76001
2016-03-08,32.959999,18.959999,22.68,23.42,24.24,45.16,1979.26001
2016-03-09,33.130001,19.41,23.1,23.540001,24.34,45.119999,1989.26001
2016-03-10,33.290001000000004,19.27,22.92,23.59,24.25,44.919998,1989.569946
2016-03-11,34.380001,19.77,23.389999,24.309999,25.110001,46.119999,2022.189941
2016-03-14,34.32,19.51,23.27,24.25,25.24,46.32,2019.640015
2016-03-15,34.150002,19.07,22.99,24.120001,25.129999,45.720001,2015.930054
2016-03-16,34.509998,19.51,23.49,24.360001,25.52,45.799999,2027.219971
2016-03-17,34.549999,19.940001,23.950001,24.360001,25.51,45.959999,2040.589966
2016-03-18,34.66,19.83,23.709999,24.440001,25.549999,45.799999,2049.580078
2016-03-21,34.560001,19.719999,23.709999,24.26,25.52,46.0,2051.600098
2016-03-22,34.439999,19.690001,23.700001,24.139999,25.52,46.279999,2049.800049
2016-03-23,34.169998,19.27,23.200001,23.969999,25.43,45.68,2036.709961
2016-03-24,33.84,19.23,23.09,23.690001,25.17,45.400002,2035.939941
2016-03-28,33.959999,19.290001,23.23,23.74,25.24,46.080002,2037.050049
2016-03-29,34.419998,19.24,23.469999,24.129999,25.59,46.560001,2055.01001
2016-03-30,34.860001000000004,19.33,23.799999,24.459999,25.93,46.400002,2063.949951
2016-03-31,34.389999,19.32,23.709999,24.18,25.73,45.639999,2059.73999
2016-04-01,34.110001000000004,19.200001,23.610001,23.969999,25.52,44.52,2072.780029
2016-04-04,34.080002,18.959999,23.32,23.98,25.4,44.52,2066.129883
2016-04-05,33.360001000000004,18.4,23.08,23.459999,24.799999,43.560001,2045.170044
2016-04-06,33.740002000000004,18.799999,23.280001,23.82,25.15,44.279999,2066.659912
2016-04-07,33.02,18.41,23.02,23.370001,24.6,44.040001,2041.910034
2016-04-08,33.68,18.6,23.5,23.75,25.02,45.32,2047.599976
2016-04-11,33.740002000000004,18.610001,23.719999,23.76,25.110001,45.040001,2041.98999
2016-04-12,34.080002,19.190001,24.280001,24.07,25.43,46.080002,2061.719971
2016-04-13,34.650002,19.49,24.379999,24.530001,25.74,47.360001,2082.419922
2016-04-14,34.689999,19.690001,24.32,24.540001,25.83,47.560001,2082.780029
2016-04-15,34.650002,19.879999,24.24,24.48,25.799999,47.119999,2080.72998
2016-04-18,35.02,20.129999,24.450001,24.67,26.09,47.48,2094.340088
2016-04-19,35.759998,20.440001,24.98,25.1,26.76,48.200001,2100.800049
2016-04-20,35.74000200000001,20.459999,25.120001,25.07,26.780001,48.48,2102.399902
2016-04-21,35.549999,20.33,24.93,24.940001,26.67,48.48,2091.47998
2016-04-22,35.389999,20.26,25.059999,24.889999,26.530001,48.84,2091.580078
2016-04-25,35.259998,20.15,24.889999,24.870001,26.4,48.52,2087.790039
2016-04-26,35.450001,20.299999,25.059999,24.92,26.42,48.32,2091.699951
2016-04-27,35.669998,19.809999,25.18,25.1,26.57,48.279999,2095.149902
2016-04-28,35.400002,19.870001,25.26,24.860001,26.379999,46.080002,2075.810059
2016-04-29,35.27,19.93,25.4,24.75,26.23,45.68,2065.300049
2016-05-02,35.560001,20.08,25.25,25.01,26.530001,46.52,2081.429932
2016-05-03,34.84,19.83,24.629999,24.57,26.040001,46.080002,2063.3701170000004
2016-05-04,34.450001,19.52,24.16,24.290001,25.709999,45.68,2051.1201170000004
2016-05-05,34.259998,19.51,24.15,24.129999,25.549999,45.919998,2050.629883
2016-05-06,34.459999,19.469999,24.18,24.23,25.73,46.16,2057.139893
2016-05-09,34.400002,19.370001,23.799999,24.18,25.82,46.119999,2058.689941
2016-05-10,34.740002000000004,19.799999,24.24,24.469999,26.09,47.279999,2084.389893
2016-05-11,34.48,19.73,24.34,24.33,25.860001,46.400002,2064.459961
2016-05-12,34.349998,19.68,24.41,24.26,25.610001,46.759998,2064.110107
2016-05-13,33.950001,19.4,24.139999,23.92,25.450001,46.119999,2046.609985
2016-05-16,34.279999,19.709999,24.5,24.17,25.629999,46.759998,2066.659912
2016-05-17,33.900002,19.68,24.549999,23.91,25.35,46.439999,2047.209961
2016-05-18,33.91,19.43,24.200001,23.870001,25.34,46.48,2047.630005
2016-05-19,33.68,19.370001,24.02,23.780001,25.1,46.16,2040.040039
2016-05-20,34.029999,19.450001,24.16,24.059999,25.309999,46.48,2052.320068
2016-05-23,33.880001,19.32,24.120001,23.940001,25.18,46.279999,2048.040039
2016-05-24,34.509998,19.370001,24.16,24.4,25.6,46.639999,2076.060059
2016-05-25,34.900002,19.49,24.610001,24.639999,25.85,46.959999,2090.540039
2016-05-26,35.169998,19.559999,24.73,24.85,26.08,46.919998,2090.100098
2016-05-27,35.060001,19.58,24.73,24.75,26.0,46.799999,2099.060059
2016-05-31,33.990002000000004,19.450001,24.48,24.700001,25.93,47.16,2096.949951
2016-06-01,34.98,19.42,24.540001,24.690001,25.959999,47.119999,2099.330078
2016-06-02,35.02,19.27,24.610001,24.74,26.0,46.720001,2105.26001
2016-06-03,35.139999,19.639999,25.049999,24.860001,26.120001,46.919998,2099.129883
2016-06-06,35.220001,19.860001,25.389999,24.950001,26.16,47.400002,2109.409912
2016-06-07,35.549999,20.059999,25.65,25.139999,26.469999,47.720001,2112.129883
2016-06-08,35.619999,20.190001,25.67,25.139999,26.49,48.0,2119.1201170000004
2016-06-09,35.029999,19.93,25.48,24.719999,26.01,47.439999,2115.47998
2016-06-10,33.799999,19.43,25.049999,23.93,25.15,46.599998,2096.070068
2016-06-13,33.23,19.25,24.9,23.549999,24.75,45.759998,2079.060059
2016-06-14,32.689999,19.08,24.58,23.01,24.459999,45.560001,2075.320068
2016-06-15,32.869999,19.09,24.5,23.190001,24.540001,46.0,2071.5
2016-06-16,33.09,18.950001,24.379999,23.33,24.690001,45.799999,2077.98999
2016-06-17,33.509998,19.110001,24.58,23.639999,24.93,45.720001,2071.219971
2016-06-20,34.25,19.59,24.92,24.209999,25.530001,46.759998,2083.25
2016-06-21,34.630001,19.73,24.940001,24.450001,25.74,47.080002,2088.899902
2016-06-22,33.740002000000004,19.459999,24.65,23.82,25.219999,46.279999,2085.449951
2016-06-23,34.919998,20.0,25.049999,24.700001,26.040001,47.32,2113.320068
2016-06-24,30.9,18.92,24.139999,21.9,23.49,45.360001,2037.410034
2016-06-27,30.24,18.360001,23.620001,21.389999,22.92,45.119999,2000.540039
2016-06-28,31.040001,18.879999,23.98,22.040001,23.389999,45.799999,2036.089966
2016-06-29,31.629999,19.120001,24.370001,22.43,23.709999,46.400002,2070.77002
2016-06-30,32.27,19.450001,24.51,22.870001,24.049999,46.0,2098.860107
2016-07-01,32.290001000000004,19.540001,24.83,22.889999,24.120001,45.919998,2102.949951
2016-07-05,31.26,19.15,24.58,22.18,23.370001,45.919998,2088.550049
2016-07-06,31.16,19.379999,24.73,22.1,23.299999,45.919998,2099.72998
2016-07-07,30.959999,19.24,24.49,21.950001,23.129999,45.959999,2097.899902
2016-07-08,31.629999,19.709999,24.639999,22.35,23.65,46.279999,2129.899902
2016-07-11,32.049999,19.91,24.66,22.690001,24.030001,47.400002,2137.159912
2016-07-12,32.630001,20.27,25.07,23.110001,24.41,47.68,2152.139893
2016-07-13,32.700001,20.24,25.15,23.23,24.450001,47.599998,2152.429932
2016-07-14,33.080002,20.450001,25.41,23.469999,24.83,47.68,2163.75
2016-07-15,32.889999,20.379999,25.280001,23.280001,24.73,47.52,2161.73999
2016-07-18,32.869999,20.48,25.379999,23.25,24.74,47.639999,2166.889893
2016-07-19,32.630001,20.209999,25.200001,23.040001,24.459999,47.32,2163.780029
2016-07-20,32.91,20.32,25.200001,23.23,24.77,47.720001,2173.02002
2016-07-21,32.830002,20.34,25.139999,23.190001,24.790001,47.360001,2165.169922
2016-07-22,32.91,20.32,25.110001,23.219999,24.780001,47.439999,2175.030029
2016-07-25,32.939999,20.379999,24.790001,23.23,24.889999,47.279999,2168.47998
2016-07-26,33.09,20.549999,24.959999,23.370001,25.07,47.32,2169.179932
2016-07-27,33.400002,20.540001,24.950001,23.67,25.299999,47.400002,2166.580078
2016-07-28,33.450001,20.610001,24.98,23.790001,25.42,47.400002,2170.060059
2016-07-29,33.830002,20.889999,25.24,23.950001,25.65,48.240002,2173.600098
2016-08-01,33.459999,20.66,24.93,23.700001,25.549999,48.400002,2170.840088
2016-08-02,33.150002,20.639999,24.9,23.51,25.309999,47.799999,2157.030029
2016-08-03,33.040001000000004,20.559999,25.1,23.360001,25.290001,47.560001,2163.790039
2016-08-04,33.139999,20.66,25.129999,23.43,25.299999,48.240002,2164.25
2016-08-05,33.419998,20.809999,25.110001,23.58,25.51,48.400002,2182.8701170000004
2016-08-08,33.52,20.92,25.33,23.610001,25.639999,48.599998,2180.889893
2016-08-09,34.009998,21.030001,25.48,23.84,26.27,49.040001,2181.73999
2016-08-10,34.209999,21.040001,25.530001,23.98,26.379999,49.200001,2175.48999
2016-08-11,34.450001,21.1,25.82,24.18,26.530001,49.560001,2185.790039
2016-08-12,34.470001,20.860001,25.73,24.209999,26.5,49.32,2184.050049
2016-08-15,34.580002,21.0,25.860001,24.25,26.629999,49.599998,2190.149902
2016-08-16,34.540001000000004,20.99,25.889999,24.25,26.66,49.16,2178.149902
2016-08-17,34.459999,20.99,25.860001,24.17,26.540001,49.560001,2182.219971
2016-08-18,34.650002,21.0,26.040001,24.309999,26.74,49.32,2187.02002
2016-08-19,34.349998,20.809999,25.870001,24.120001,26.559999,49.200001,2183.8701170000004
2016-08-22,34.310001,20.83,25.790001,24.07,26.43,49.48,2182.639893
2016-08-23,34.490002000000004,20.959999,25.940001,24.08,26.57,49.52,2186.899902
2016-08-24,34.41,20.959999,25.73,24.040001,26.48,49.48,2175.439941
2016-08-25,34.259998,20.950001,25.690001,23.92,26.33,49.240002,2172.469971
2016-08-26,34.130001,20.67,25.6,23.870001,26.15,48.880001,2169.040039
2016-08-29,34.23,20.65,25.65,23.93,26.27,49.040001,2180.379883
2016-08-30,34.279999,20.469999,25.530001,23.92,26.33,49.040001,2176.1201170000004
2016-08-31,34.209999,20.219999,25.309999,23.870001,26.209999,49.119999,2170.949951
2016-09-01,34.48,20.33,25.49,24.1,26.299999,49.48,2170.860107
2016-09-02,34.91,20.34,25.860001,24.469999,26.540001,49.84,2179.97998
2016-09-06,35.099998,20.700001,26.17,24.6,26.690001,50.119999,2186.47998
2016-09-07,35.189999,20.65,26.07,24.65,26.790001,50.360001,2186.159912
2016-09-08,35.169998,20.42,26.02,24.639999,26.65,50.119999,2181.300049
2016-09-09,34.400002,19.77,25.35,24.15,26.07,49.32,2127.810059
2016-09-12,34.630001,19.959999,25.440001,24.34,26.25,49.720001,2159.040039
2016-09-13,33.98,19.280001,24.77,23.85,25.9,48.84,2127.02002
2016-09-14,33.880001,19.440001,24.75,23.719999,25.889999,48.52,2125.77002
2016-09-15,34.119999,19.809999,25.09,23.809999,26.1,48.759998,2147.26001
2016-09-16,33.470001,19.790001,24.91,23.440001,25.52,48.360001,2139.159912
2016-09-19,33.73,19.870001,25.0,23.65,25.68,48.52,2139.1201170000004
2016-09-20,33.790001000000004,19.99,25.02,23.700001,25.790001,49.200001,2139.76001
2016-09-21,34.290001000000004,20.440001,25.540001,24.02,26.139999,50.639999,2163.1201170000004
2016-09-22,34.810001,20.57,25.77,24.379999,26.540001,51.279999,2177.179932
2016-09-23,34.610001000000004,20.540001,25.43,24.219999,26.440001,50.560001,2164.689941
2016-09-26,34.189999,20.52,25.200001,23.940001,26.01,50.119999,2146.100098
2016-09-27,34.139999,20.74,25.18,23.93,25.950001,50.68,2159.929932
2016-09-28,34.52,20.98,25.68,24.23,26.209999,50.599998,2171.3701170000004
2016-09-29,33.889999,20.74,25.610001,23.799999,25.690001,50.240002,2151.129883
2016-09-30,34.490002000000004,20.9,25.690001,24.16,26.27,50.16,2168.27002
2016-10-03,34.349998,20.940001,25.639999,24.09,26.16,50.0,2161.199951
2016-10-04,34.400002,20.780001,25.23,24.139999,26.280001,49.720001,2150.48999
2016-10-05,34.57,20.9,25.450001,24.27,26.389999,50.040001,2159.72998
2016-10-06,34.439999,20.91,25.35,24.16,26.27,49.799999,2160.77002
2016-10-07,34.189999,20.83,25.139999,24.02,26.08,49.799999,2153.73999
2016-10-10,34.330002,20.99,25.41,24.139999,26.25,49.959999,2163.659912
2016-10-11,33.939999,20.59,25.219999,23.809999,25.969999,49.52,2136.72998
2016-10-12,33.77,20.73,25.27,23.73,25.780001,49.439999,2139.179932
2016-10-13,33.619999,20.67,25.379999,23.65,25.639999,49.360001,2132.550049
2016-10-14,33.75,20.700001,25.42,23.73,25.77,49.360001,2132.97998
2016-10-17,33.73,20.639999,25.49,23.719999,25.67,49.400002,2126.5
2016-10-18,34.07,20.9,25.74,23.959999,25.889999,49.68,2139.600098
2016-10-19,34.150002,21.059999,25.92,23.98,25.940001,49.84,2144.290039
2016-10-20,34.220001,20.85,25.74,24.01,25.940001,50.279999,2141.340088
2016-10-21,34.09,20.73,25.700001,23.93,25.84,50.279999,2141.159912
2016-10-24,34.240002000000004,20.690001,25.58,24.01,25.92,50.360001,2151.330078
2016-10-25,34.18,20.860001,25.559999,23.92,25.93,50.400002,2143.159912
2016-10-26,34.049999,20.610001,25.469999,23.83,25.799999,50.32,2139.429932
2016-10-27,34.080002,20.26,25.51,23.9,25.799999,50.400002,2133.040039
2016-10-28,34.220001,20.16,25.450001,24.059999,25.860001,50.48,2126.409912
2016-10-31,34.139999,20.280001,25.35,24.049999,25.91,50.52,2126.149902
2016-11-01,33.959999,20.200001,25.379999,23.950001,25.709999,50.32,2111.719971
2016-11-02,33.689999,19.99,25.1,23.790001,25.51,50.0,2097.939941
2016-11-03,33.630001,20.059999,25.07,23.799999,25.370001,50.119999,2088.659912
2016-11-04,33.310001,19.9,24.93,23.530001,25.190001,49.52,2085.179932
2016-11-07,33.830002,20.48,25.25,23.889999,25.559999,49.869999,2131.52002
2016-11-08,33.990002000000004,20.68,25.41,23.99,25.639999,49.810001,2139.560059
2016-11-09,33.91,20.530001,25.450001,24.07,25.65,49.389999,2163.26001
2016-11-10,33.689999,20.49,25.299999,23.9,25.57,49.43,2167.47998
2016-11-11,33.310001,20.43,24.85,23.620001,25.49,49.5,2164.449951
2016-11-14,33.0,20.48,24.889999,23.469999,25.24,49.560001,2164.199951
2016-11-15,33.240002000000004,20.559999,25.370001,23.620001,25.360001,49.639999,2180.389893
2016-11-16,32.77,20.16,25.32,23.32,25.059999,49.400002,2176.939941
2016-11-17,32.869999,20.200001,25.42,23.379999,25.09,50.139999,2187.1201170000004
2016-11-18,32.490002000000004,20.030001,25.459999,23.15,24.860001,49.389999,2181.899902
2016-11-21,32.799999,20.200001,25.98,23.42,25.02,49.790001,2198.179932
2016-11-22,32.919998,20.42,25.98,23.48,25.09,49.91,2202.939941
2016-11-23,32.57,20.610001,25.93,23.209999,24.809999,49.91,2204.719971
2016-11-25,32.77,20.83,25.879999,23.370001,24.969999,49.490002,2213.350098
2016-11-28,32.41,20.75,25.9,23.139999,24.709999,49.919998,2201.719971
2016-11-29,32.790001000000004,20.780001,25.85,23.5,24.92,49.970001,2204.659912
2016-11-30,32.779999,20.440001,26.01,23.450001,24.83,49.889999,2198.810059
2016-12-01,32.639999,20.66,26.110001,23.459999,24.68,49.470001,2191.080078
2016-12-02,32.689999,20.690001,26.23,23.389999,24.74,49.619999,2191.949951
2016-12-05,33.41,20.73,26.32,23.879999,25.34,49.560001,2204.709961
2016-12-06,33.830002,20.75,26.360001,24.190001,25.559999,49.779999,2212.22998
2016-12-07,34.439999,21.040001,26.65,24.629999,26.16,50.52,2241.350098
2016-12-08,34.23,21.1,26.860001,24.370001,26.07,51.099998,2246.189941
2016-12-09,34.25,21.15,26.940001,24.440001,26.09,51.25,2259.530029
2016-12-12,34.32,21.200001,27.0,24.459999,26.110001,50.75,2256.959961
2016-12-13,34.66,21.32,27.17,24.66,26.34,51.349998,2271.719971
2016-12-14,34.110001000000004,20.92,26.58,24.280001,26.02,50.560001,2253.280029
2016-12-15,34.150002,20.780001,26.530001,24.26,26.02,50.560001,2262.030029
2016-12-16,34.279999,20.57,26.59,24.360001,26.129999,50.119999,2258.070068
2016-12-19,34.169998,20.530001,26.440001,24.24,26.059999,50.549999,2262.530029
2016-12-20,34.349998,20.73,26.58,24.33,26.15,50.599998,2270.76001
2016-12-21,34.299999,20.18,26.299999,24.34,26.290001,49.75,2265.179932
2016-12-22,34.220001,20.200001,26.209999,24.370001,26.27,49.669998,2260.959961
2016-12-23,34.349998,20.049999,26.07,24.43,26.309999,49.759998,2263.790039
2016-12-27,34.389999,20.139999,26.07,24.459999,26.360001,49.450001,2268.879883
2016-12-28,34.119999,20.219999,26.02,24.290001,26.18,49.380001,2249.919922
2016-12-29,34.389999,20.379999,26.17,24.49,26.34,48.880001,2249.26001
2016-12-30,34.599998,20.23,26.15,24.67,26.48,48.860001,2238.830078
2017-01-03,34.68,20.59,26.299999,24.66,26.5,49.259998,2257.830078
2017-01-04,34.900002,20.85,26.74,24.83,26.66,50.25,2270.75
2017-01-05,35.189999,21.049999,26.940001,25.059999,26.950001,50.540001,2269.0
2017-01-06,35.130001,20.940001,26.889999,24.959999,26.860001,50.459999,2276.97998
2017-01-09,35.029999,21.17,26.700001,24.93,26.83,50.509998,2268.899902
2017-01-10,34.970001,21.209999,26.74,24.91,26.82,50.32,2268.899902
2017-01-11,35.169998,21.43,26.99,25.030001,27.08,50.650002,2275.320068
2017-01-12,35.200001,21.52,27.0,25.120001,26.99,50.57,2270.439941
2017-01-13,35.36000100000001,21.43,27.129999,25.24,27.120001,50.889999,2274.639893
2017-01-17,35.36000100000001,21.379999,27.16,25.219999,27.18,50.32,2267.889893
2017-01-18,35.220001,21.200001,26.709999,25.040001,27.18,50.310001,2271.889893
2017-01-19,35.189999,21.290001,26.620001,25.0,27.120001,50.169998,2263.689941
2017-01-20,35.419998,21.290001,26.83,25.18,27.309999,50.490002,2271.310059
2017-01-23,35.48,21.23,26.82,25.219999,27.35,50.52,2265.199951
2017-01-24,35.560001,21.389999,27.299999,25.24,27.459999,50.650002,2280.070068
2017-01-25,35.970001,21.459999,27.540001,25.450001,27.91,51.18,2298.3701170000004
2017-01-26,35.61000100000001,21.34,27.469999,25.18,27.780001,51.25,2296.679932
2017-01-27,35.639999,21.4,27.26,25.139999,27.780001,50.830002,2294.689941
2017-01-30,35.29000100000001,21.23,27.01,24.92,27.559999,50.689999,2280.899902
2017-01-31,35.34,21.24,27.18,25.01,27.51,50.57,2278.8701170000004
2017-02-01,35.400002,21.35,27.1,25.059999,27.6,50.84,2279.550049
2017-02-02,35.49000200000001,21.57,27.17,25.1,27.59,50.82,2280.850098
2017-02-03,35.68,21.59,27.27,25.219999,27.65,51.049999,2297.419922
2017-02-06,35.18,21.389999,27.08,24.9,27.219999,50.970001,2292.560059
2017-02-07,35.060001,21.34,27.0,24.690001,27.18,50.939999,2293.080078
2017-02-08,35.07,21.450001,27.1,24.74,27.18,51.09,2294.669922
2017-02-09,35.299999,21.559999,27.290001,24.93,27.290001,51.02,2307.8701170000004
2017-02-10,35.23,21.85,27.59,24.93,27.309999,51.380001,2316.100098
2017-02-13,35.41,21.959999,27.68,25.059999,27.43,51.580002,2328.25
2017-02-14,35.49000200000001,21.98,27.77,25.110001,27.440001,51.209999,2337.580078
2017-02-15,35.599998,22.280001,27.83,25.27,27.49,51.16,2349.25
2017-02-16,35.84,22.280001,27.84,25.32,27.639999,51.220001,2347.219971
2017-02-17,35.59,22.24,27.780001,25.02,27.540001,51.189999,2351.159912
2017-02-21,35.59,22.33,27.83,24.98,27.780001,51.619999,2365.379883
2017-02-22,35.630001,22.370001,27.68,25.040001,27.860001,51.68,2362.820068
2017-02-23,35.580002,22.370001,27.6,25.08,27.799999,51.630001,2363.810059
2017-02-24,35.27,22.08,27.219999,24.860001,27.48,51.52,2367.340088
2017-02-27,35.419998,22.059999,27.17,24.9,27.57,51.360001,2369.75
2017-02-28,35.41,21.950001,26.690001,24.91,27.52,51.23,2363.639893
2017-03-01,35.950001,22.200001,26.879999,25.24,27.91,51.830002,2395.959961
2017-03-02,35.74000200000001,21.950001,26.68,25.18,27.76,51.34,2381.919922
2017-03-03,36.240002,21.98,26.84,25.620001,27.99,51.369999,2383.1201170000004
